album_id,album_name,artist_name,release_date,total_tracks,popularity,image_url,genre,genre_cleaned,genre_condensed
4zJiUubJvgUJNq0BVD9Mvs,Free Dem Boyz,42 Dugg,2021-05-21,19,65,https://i.scdn.co/image/ab67616d0000b2735cc589330e3596c853863484,rap,rap,rap/hip hop
0b693AisoJYg4Ilj10LkYG,I Was / I Am,Noah Kahan,2021-09-17,10,67,https://i.scdn.co/image/ab67616d0000b2735282d57c8563f28262bf0905,indie,indie,indie
5LuoozUhs2pl3glZeAJl89,Scary Hours 2,Drake,2021-03-05,3,68,https://i.scdn.co/image/ab67616d0000b2738b20e4631fa15d3953528bbc,hip-hop,hip hop,rap/hip hop
6CvBb1XqN0igtQrWrbXD80,The Voice of the Heroes,Lil Baby,2021-06-04,18,68,https://i.scdn.co/image/ab67616d0000b2739fa79040de02a72663f24323,rap,rap,rap/hip hop
6qykGE5x584duyLVYcnojE,Disney Summer Songs,Disney,2021-05-28,40,70,https://i.scdn.co/image/ab67616d0000b2737b1489e71cadf8a1c0382d7d,disney,kids,kids
4HNIAKT3412itayEYv2BxL,Ballads of the Broken,Jelly Roll,2021-09-17,10,65,https://i.scdn.co/image/ab67616d0000b27325e6fd4d010d30711c12761d,country,country,country/folk
6pOiDiuDQqrmo5DbG0ZubR,MONTERO,Lil Nas X,2021-09-17,15,73,https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd,pop rap,pop,pop
4DmITPOATTsiWEWtJrPqkk,Alma Vacía,Ivan Cornejo,2021-08-20,7,68,https://i.scdn.co/image/ab67616d0000b273cac05abe84bc80e4f1c63b5c,latin,latin,latin
6TQ8nqw43uUOWu7Yqp58ko,The House Is Burning,Isaiah Rashad,2021-07-30,16,67,https://i.scdn.co/image/ab67616d0000b273ac895ae149e004dcbb6367be,southern hip hop,hip hop,rap/hip hop
4OXoBlapQygTdzAifJm8BL,Eternal Blue,Spiritbox,2021-09-17,12,68,https://i.scdn.co/image/ab67616d0000b273d32b5650f2d544cf437cc17e,metalcore,metal,metal
6i1OieEQCZaMlQZZ44VLON,RY RY WORLD,Mariah the Scientist,2021-07-09,10,67,https://i.scdn.co/image/ab67616d0000b27326158c265056773832e7d5d6,singer-songwriter,pop,pop
5eCmZVM5Kspu2B1cyVdSqq,Ashlyn,Ashe,2021-05-07,14,71,https://i.scdn.co/image/ab67616d0000b273639c6811b5d0c6cfb145de3a,my top songs,pop,pop
1otOJAtgvO5VCBL4Gykrrd,When It's All Said And Done... Take Time,GIVĒON,2021-03-12,13,68,https://i.scdn.co/image/ab67616d0000b27395b3744a4e137e68051cf809,rnb,r&b,r&b
0dk1131P27XQgkbt8bbkiU,Rainy Mind,Nature Of Sweden,2021-08-24,4,68,https://i.scdn.co/image/ab67616d0000b273e24e184d4971aba446e12f6b,ambient,relaxed,relaxed
0ZY2I6RVGv7a75Fus8Y447,Endless Praise,Charity Gayle,2021-09-10,12,67,https://i.scdn.co/image/ab67616d0000b273b1014bfaaa58cac82a65dcf7,christian,religious,religious
6QeosPQpJckkW0Obir5RT8,Chemtrails Over The Country Club,Lana Del Rey,2021-03-19,11,72,https://i.scdn.co/image/ab67616d0000b273ca929c6e766cb8591a286e0d,female vocalists,pop,pop
7pooeoqY4uJkTaW70qxm3z,Typical of Me EP,Laufey,2021-04-30,7,68,https://i.scdn.co/image/ab67616d0000b273afe473a4a47a4e69ab174069,jazz,jazz,soul/jazz
438ToDoVaJH5aTIXXrlDyI,DEMIDEVIL,Ashnikko,2021-01-15,10,68,https://i.scdn.co/image/ab67616d0000b27311b63834a1a557cc77403458,hip-hop,hip hop,rap/hip hop
2UwJ4Nt10VStLczYefhcEV,Shiesty Season,Pooh Shiesty,2021-02-05,17,64,https://i.scdn.co/image/ab67616d0000b273f10858519346ab01dcb744b5,southern hip hop,hip hop,rap/hip hop
4Uf8BVznefnd2xZm2nRFUx,Notion,The Rare Occasions,2021-12-02,1,70,https://i.scdn.co/image/ab67616d0000b273598721fc8c9dde3f65a73a08,indie,indie,indie
3uyOwJu4r3yroAkFywNFM3,Culture III,Migos,2021-06-11,19,67,https://i.scdn.co/image/ab67616d0000b273f89d00155b6a066650e5460d,hip-hop,hip hop,rap/hip hop
3XL3TJkGqmZac0iXTL8kdC,Wonder,Megan Moroney,2021-02-26,1,63,https://i.scdn.co/image/ab67616d0000b273f21f0ea258edcd4bf25c4ec1,country,country,country/folk
32x6rKzX540RpFKMLfFWBd,Mr.Trouble,BigXthaPlug,2021-05-13,1,65,https://i.scdn.co/image/ab67616d0000b2736354069ad884bf161c9a491a,rap,rap,rap/hip hop
32ium7Cxb1Xwp2MLzH2459,Sling,Clairo,2021-07-16,12,66,https://i.scdn.co/image/ab67616d0000b2732624442cf48e4962d1422da8,bedroom pop,pop,pop
7eQGtkzCgrIWDOe76E9F8t,CLOUDS (THE MIXTAPE),NF,2021-03-26,11,67,https://i.scdn.co/image/ab67616d0000b273e0783b9378aa3857b8a9d24d,hip-hop,hip hop,rap/hip hop
5uAILcUFqdFsH5K3Cip47a,eat ya veggies,bbno$,2021-10-08,12,69,https://i.scdn.co/image/ab67616d0000b27390e72fba2f3f0f9889091c15,rap,rap,rap/hip hop
6B26OzQRObxAp1tbf8jeTq,Something for Thee Hotties,Megan Thee Stallion,2021-10-29,21,65,https://i.scdn.co/image/ab67616d0000b27345fd9c645c76bd5b11bd7f3e,rap,rap,rap/hip hop
338LPt19lJ2GiGmxDSOAtR,Who is Nardo Wick?,Nardo Wick,2021-12-03,18,64,https://i.scdn.co/image/ab67616d0000b27304791a385c035c1642c80b8f,florida,hip hop,rap/hip hop
79PG8RYyyPm0Y3k0HITVna,10 Hours of Continuous Ocean Waves Sound for Sleeping,Ocean Waves Radiance,2021-01-10,100,64,https://i.scdn.co/image/ab67616d0000b273b55243eb70e469e6774e431f,sleep,relaxed,relaxed
5SKnXCvB4fcGSZu32o3LRY,Faces,Mac Miller,2021-10-15,25,64,https://i.scdn.co/image/ab67616d0000b273e4251cf5331ad74eaaeca36e,jazz rap,rap,rap/hip hop
2JmfwvRDitJlTUoLCkp61z,Sob Rock,John Mayer,2021-07-16,10,69,https://i.scdn.co/image/ab67616d0000b273779063301154e835a91a35e0,soft rock,rock,rock
5cqTGnTR7shuPCA2FqyFtR,Move Your Heart,Maverick City Music,2021-01-29,7,64,https://i.scdn.co/image/ab67616d0000b273ad29a40953b33e52530e399e,gospel,religious,religious
1lsf7hKaOd3r214nvwmtwg,Old Church Basement,Elevation Worship,2021-04-30,13,65,https://i.scdn.co/image/ab67616d0000b2732c1de1dd10892c5caf158345,christian,religious,religious
6uiblZVOgKdhYp96cSCtqu,Gold Chain Cowboy,Parker McCollum,2021-07-30,10,61,https://i.scdn.co/image/ab67616d0000b27359995a9bd3892bf2d44d86bd,country,country,country/folk
4Vd0qWsKeNJzsouF5Dg1yS,Project X,Ken Carson,2021-07-23,11,65,https://i.scdn.co/image/ab67616d0000b27377598350682bd2b39d58582e,southern hip hop,hip hop,rap/hip hop
5kE2OAuUYGBqqzscqgBXXf,KHALED KHALED,DJ Khaled,2021-04-30,14,66,https://i.scdn.co/image/ab67616d0000b273dcd4d70294f17175991ba1bb,hip-hop,hip hop,rap/hip hop
6VnfHoGb1PKxRPmjNBmeMf,Mess It Up,Gracie Abrams,2021-05-07,1,68,https://i.scdn.co/image/ab67616d0000b2731e209fb0ebc9de8c859bd25f,indie,indie,indie
3jL7EW4fj5JoT8yqImgUBC,UNDERRATED,Big Boogie,2021-12-24,16,62,https://i.scdn.co/image/ab67616d0000b273f91d944b77e0f06c546f83e3,rap,rap,rap/hip hop
0BA1h18jGi9tQ4iUAacLMG,WAKE UP LUCKI,LUCKI,2021-12-03,12,62,https://i.scdn.co/image/ab67616d0000b273d0896c7e9b84d1c06e35771b,trap,rap,rap/hip hop
15BnishwaiZhh0ZY3fnxMN,SoulFly (Deluxe Version),Rod Wave,2021-08-20,28,62,https://i.scdn.co/image/ab67616d0000b2731234ddd76451088911b0d79f,rap,rap,rap/hip hop
4TATXEH2tnZVTqlyURoWUR,A Mis 20,Natanael Cano,2021-05-28,11,74,https://i.scdn.co/image/ab67616d0000b2738ba65480eb96fff16634644c,corridos tumbados,latin,latin
5mFo23J7LOWQA9kHw97DVH,Thunder and Rain Sounds to Fall Asleep,Pure Sleeping Vibes,2021-04-25,10,65,https://i.scdn.co/image/ab67616d0000b27317d99dbeecb48398cf5eaeb0,relaxed,relaxed,relaxed
3Us0eofAYq7tRuaH7A56i0,Don't Lose Hope,Cochren & Co.,2021-01-22,13,63,https://i.scdn.co/image/ab67616d0000b27333db60e275ff72a4aba719ac,christian,religious,religious
7KF1Ain9mYYlg5M46g0i4A,Teatro d'ira - Vol. I,Måneskin,2021-03-19,8,75,https://i.scdn.co/image/ab67616d0000b2735aa05015cfa7bd2943c29b21,rock,rock,rock
3mXV6PyuDWzsKW4zAHiZWk,10 Hours of Continuous Thunderstorm Sounds,Rain Radiance,2021-01-10,100,64,https://i.scdn.co/image/ab67616d0000b27361d6dae5e8aab6cbfdc3d768,ambient,relaxed,relaxed
22ljnmjYzy4TS5tCtaRIUE,Del Water Gap,Del Water Gap,2021-10-08,12,64,https://i.scdn.co/image/ab67616d0000b2734809a527289734861ce03e20,songs i like to play whilst walking down the street at night music,indie,indie
0Q5XBpCYFgUWiG9DUWyAmJ,Scaled And Icy,Twenty One Pilots,2021-05-21,11,68,https://i.scdn.co/image/ab67616d0000b273ca964f2c3c069b3fb9ec11be,indie rock,rock,rock
6WDlSPJvEMoZLHj9jJ1dhY,PAPER ROUTE iLLUMINATi,Young Dolph,2021-07-30,23,61,https://i.scdn.co/image/ab67616d0000b273ae113bc760adb3cb718dab90,rap,rap,rap/hip hop
4VZ7jhV0wHpoNPCB7Vmiml,An Evening With Silk Sonic,Bruno Mars,2021-11-12,10,69,https://i.scdn.co/image/ab67616d0000b273d0bbd3ea2ec554f17a6603cc,pop,pop,pop
74vajFwEwXJ61OW1DKSPEa,Positions (Deluxe),Ariana Grande,2021-02-19,19,68,https://i.scdn.co/image/ab67616d0000b2739508fb7ca2eedc0d98b9139f,rnb,r&b,r&b
3SF8e5ewF7PaqWw6rPnfEg,"Tu Veneno Mortal, Vol. 2",Eslabon Armado,2021-06-25,12,65,https://i.scdn.co/image/ab67616d0000b27391dda847382a409010e3c17a,cuck,latin,latin
2YkyuQGoMV2FlG7mFprnRf,Let You Break My Heart Again,Laufey,2021-08-13,1,67,https://i.scdn.co/image/ab67616d0000b2739457bba66a2daf4456855bb7,jazz,jazz,soul/jazz
4E691gbRgo2Zb6ToII2DWO,Absolutely,Dijon,2021-11-05,12,65,https://i.scdn.co/image/ab67616d0000b273a68442f97c3ad2dcba0beae6,seen live,latin,latin
1XKOXluL7TbCpPVsX4dqXv,Dum and Dummer 2,Young Dolph,2021-03-26,20,61,https://i.scdn.co/image/ab67616d0000b273b3afd4ead5b9e3940f3abbf7,trap,rap,rap/hip hop
1UtMaTZl4kau9NSFqc8wHp,"Del Barrio Hasta Aquí, Vol. 2",Fuerza Regida,2021-12-31,16,66,https://i.scdn.co/image/ab67616d0000b2737d8afedc581ca940ed25207d,mexico,latin,latin
6dj4GkmM3xo8bjb2F47Kvn,Rain and Thunder Sounds for Sleep,Pure Sleeping Vibes,2021-10-04,10,63,https://i.scdn.co/image/ab67616d0000b2734e45e9013e62a72ef1522528,relaxed,relaxed,relaxed
1uD1kdwTWH1DZQZqGKz6rY,Jubilee,Japanese Breakfast,2021-06-04,10,63,https://i.scdn.co/image/ab67616d0000b273e58724521fe7e84276b4c373,chamber pop,pop,pop
558tpdCejjVQNFAumRAeQj,NOEASY,Stray Kids,2021-08-23,14,71,https://i.scdn.co/image/ab67616d0000b2731843897a2a72dd5036bbb1fc,k-pop,k-pop,k-pop
57ttk3xzHMWLr6CGrEa8F3,TEMPORARY HIGHS IN THE VIOLET SKIES,Snoh Aalegra,2021-07-09,15,63,https://i.scdn.co/image/ab67616d0000b2732802d4dbc9dfd83ba79290ca,rnb,r&b,r&b
51IGu0d5eyVVO3wAxIm2Ep,Hymn Of Heaven,Phil Wickham,2021-06-25,13,60,https://i.scdn.co/image/ab67616d0000b273d1b612d5418c459ea18bcbaa,christian,religious,religious
1DKgZeAYrjslAPZVMe6EFt,4 ONLY,LeeHi,2021-09-09,10,71,https://i.scdn.co/image/ab67616d0000b273d5d11b6ac4242aaa41c8be69,rnb,r&b,r&b
2rLqUcipEjIKK9rma5OTN8,Hall of Fame 2.0,Polo G,2021-12-03,34,63,https://i.scdn.co/image/ab67616d0000b2734f5212ccbffc94a609f0fb00,rap,rap,rap/hip hop
3yKGB4IYu6MeLkhFJFn9eI,DISORDER,KXLLSWXTCH,2021-10-29,12,66,https://i.scdn.co/image/ab67616d0000b273933ae980d2d8a06b53226231,post-grunge,rock,rock
5RongMpRt5jcdZ7gpAKtWn,DOG BOY,ZillaKami,2021-09-17,15,63,https://i.scdn.co/image/ab67616d0000b273ec21b1529e25af0a246bface,grunge,rock,rock
4MJPulC5XmELvmbrs1XHC9,MACON,Jason Aldean,2021-11-12,15,61,https://i.scdn.co/image/ab67616d0000b2737c0396af8cafedbc42e1a122,country,country,country/folk
7HCh4HQHDNZkXphOzb6ugT,Only The Family - Lil Durk Presents: Loyal Bros,Only The Family,2021-03-05,23,62,https://i.scdn.co/image/ab67616d0000b2735a150b940ef099e9bea28c55,rap,rap,rap/hip hop
4eyBviSES0CZjUaipdnHku,Good Morning It's Now Tomorrow,Matt Maltese,2021-10-08,13,64,https://i.scdn.co/image/ab67616d0000b2736230a85a940c9eeccd588a5c,gambling addiction,indie,indie
5xiePX6kXj5ZsmUsqIqzeD,Long Lost,Lord Huron,2021-05-21,16,62,https://i.scdn.co/image/ab67616d0000b2731c18ab47e15a19af3246a792,folk,folk,country/folk
6U3HHZGMZIiR8frmcSjZs1,Cold Desert,Comet 1993,2021-08-27,30,70,https://i.scdn.co/image/ab67616d0000b2736d64650f47a45bc6aefb283e,Unknown,unknown,unknown
7snqOEQEtKqxJw3NTGml6i,Yellow Tape 2,Key Glock,2021-11-05,20,63,https://i.scdn.co/image/ab67616d0000b27366365ff312ca2679804342db,rap,rap,rap/hip hop
6x9s2ObPdpATZgrwxsk9c0,Red (Taylor's Version),Taylor Swift,2021-11-12,30,67,https://i.scdn.co/image/ab67616d0000b273563151cc3a0528d8228998c8,pop,pop,pop
270o30h7cAlEhBnbuSpFZq,El Dorado,24kGoldn,2021-03-26,13,68,https://i.scdn.co/image/ab67616d0000b27384c53fa832dfa265192419c5,trap,rap,rap/hip hop
6J077INxLUE8Yq1xhRKx7E,Rise Up,CAIN,2021-05-07,10,61,https://i.scdn.co/image/ab67616d0000b273f134124bb2686a53546eb577,black metal,metal,metal
5L5evi5tJPh8WaEFAQp7Tp,The Highlights,The Weeknd,2021-02-05,18,72,https://i.scdn.co/image/ab67616d0000b27312a76d1b13ef07188f7dfbc9,rnb,r&b,r&b
0X24VcVf6nQJ52c5QmncsO,$ad Boyz 4 Life,Junior H,2021-02-12,16,69,https://i.scdn.co/image/ab67616d0000b273aa4f60844b01638e7d3bb34c,folk,folk,country/folk
1Rty2CL0UZeJWeCcCiXmhg,Lost Souls,Caskets,2021-08-13,11,64,https://i.scdn.co/image/ab67616d0000b2736bbd5c58e7be013e8e83dcb3,post-hardcore,metal,metal
2NquGCNpNSIPCTY3McXqdl,Baby Love - Lullaby Love Songs for You and Your Baby,Sleepyheadz,2021-01-29,22,66,https://i.scdn.co/image/ab67616d0000b273bf1770cfbcfb198aed4cfd98,kids,kids,kids
26LsyqIbRQJzO1TPE5icl2,4L,Yeat,2021-06-10,20,64,https://i.scdn.co/image/ab67616d0000b2732a2ca1ad79dd181c31e08c81,rage,metal,metal
7chfI1mMxWQ2TRoARYLixg,Relaxing Thunder and Rain,Pure Relaxing Vibes,2021-05-03,9,63,https://i.scdn.co/image/ab67616d0000b273f7350bc63c1a31d68245d9fb,nature sounds,relaxed,relaxed
69p42ovQdwmYPLUsAQpeNn,if i could make it go quiet,girl in red,2021-04-30,11,66,https://i.scdn.co/image/ab67616d0000b27348de97658631644cc60f3c8d,indie pop,pop,pop
66JuK41D3LpkbX3HCTGcQk,Leave Before You Love Me,Marshmello,2021-05-21,1,69,https://i.scdn.co/image/ab67616d0000b273ae40468931087f78919b86ce,electronic,electronic,electronic
4RROYQpwPTYq9yJVWxYDxz,Homecoming (Live),Bethel Music,2021-09-24,16,62,https://i.scdn.co/image/ab67616d0000b27356113be763d2d1a78eb51127,worship,religious,religious
4PyOq7kavqglGk3cexcygx,Welcome To Horrorwood: The Silver Scream 2,Ice Nine Kills,2021-10-15,14,63,https://i.scdn.co/image/ab67616d0000b273eb2826b3e23703d6e1d1bd0a,metalcore,metal,metal
1vYB8mYSGiKxE5C2RGjfDP,Untourable Album,Men I Trust,2021-08-25,15,63,https://i.scdn.co/image/ab67616d0000b2739843089bfdc548de16945f64,wsum 91.7 fm madison,indie,indie
2Wf09CJNp4sH4Oq9KZOzor,Believe For It,CeCe Winans,2021-03-12,15,59,https://i.scdn.co/image/ab67616d0000b2730759621b86f9e147c76d7bc2,gospel,religious,religious
7l7A0JXx3s5pEdOPv9X7mk,Cum n Cocaine,BJ Lips,2021-08-02,5,69,https://i.scdn.co/image/ab67616d0000b273afe31aa89995bd44ba17457d,3,pop,pop
2erYsKsIfcTqv8kVA2UT7I,Paper Soldier (feat. Joony),Brent Faiyaz,2021-02-08,1,63,https://i.scdn.co/image/ab67616d0000b27307fff1810b19ae0e35f505c0,rnb,r&b,r&b
7IKkHmEk4It4cRdOYanyvW,Punk,Young Thug,2021-10-15,20,64,https://i.scdn.co/image/ab67616d0000b273f8d415dab5ed7e3747bd38dd,trap,rap,rap/hip hop
74H9AkTLaEp1YsSlXqsXDN,The Celestial Suite,Pale Jay,2021-10-22,10,67,https://i.scdn.co/image/ab67616d0000b27308b49210c5b49f839428d994,soul,soul,soul/jazz
76TCh1UTFZMjIsHWZphYKD,Tranquility,Somnolence,2021-05-28,2,65,https://i.scdn.co/image/ab67616d0000b27314d728d83105e4f711718208,experimental,religious,religious
6E8lxwX7KMAO9nCx4A5tAR,TV,Tai Verdes,2021-05-20,13,63,https://i.scdn.co/image/ab67616d0000b2738af9053a02067f1ac65e8f62,indie,indie,indie
73YA428yr1quWSDEVuJXe5,Minari (Original Motion Picture Soundtrack),Emile Mosseri,2021-02-12,16,66,https://i.scdn.co/image/ab67616d0000b2733294a406fab193381a1ff13a,soundtrack,kids,kids
7FtankGXHvGLTAfWz5zDpc,Calm Sleep (Noise),NatuREM,2021-10-26,8,65,https://i.scdn.co/image/ab67616d0000b27328a527aabcac7dc9476a3549,relaxed,relaxed,relaxed
0BYiDyfOOhzFrX9ENunvbk,For You,Parmalee,2021-07-30,13,60,https://i.scdn.co/image/ab67616d0000b273939ca581598e75a3d2491371,country,country,country/folk
7kjLKy9JLbwM9F7eDQEnd2,The Battle at Garden’s Gate,Greta Van Fleet,2021-04-16,12,62,https://i.scdn.co/image/ab67616d0000b273339cc033bcc476d11dffba4c,rock,rock,rock
396EJBtUzseofX2YCBJVvM,Women In Music Pt. III,HAIM,2021-02-19,18,59,https://i.scdn.co/image/ab67616d0000b2731bff3b5284c581b83e918d19,indie pop,pop,pop
5DMfgmlbRD0HeUi5QQgOAD,The D.O.A. Tape,Kay Flock,2021-11-05,8,64,https://i.scdn.co/image/ab67616d0000b2735cac00af5116ce64fc85d727,bronx drill,rap,rap/hip hop
7ofTvnRj5Q1UYXLNfRWeDo,Nature,AtomFlow,2021-09-13,5,65,https://i.scdn.co/image/ab67616d0000b273335c20ac85b9bb27c684c115,instrumental,relaxed,relaxed
11GmvpYnbgK0rSryPaV5BP,JOSE,J Balvin,2021-09-10,24,70,https://i.scdn.co/image/ab67616d0000b273922a7339d969b5f0262580f5,reggaeton,reggae,reggae
4ReLyNKP6q9McH4V9nu7z3,The Deep White Noise,Universal Waves,2021-06-10,4,64,https://i.scdn.co/image/ab67616d0000b273c642dae5e8ce18bdd93c25c5,relaxed,relaxed,relaxed
2momrvUqAMigmBoOOKuavE,NEGATIVE,EKKSTACY,2021-11-12,7,64,https://i.scdn.co/image/ab67616d0000b2738a4281dc0abc2b840e65bcfe,emo,indie,indie
6h3QqAyUznHmGJj90J3WZl,If I Were the Devil,Colby Acuff,2021-02-15,10,59,https://i.scdn.co/image/ab67616d0000b273b969cb65e61ab0dc71634f46,country,country,country/folk
7n23fjZTviIUnHyvZGQjni,The Melodic Blue,Baby Keem,2021-09-22,19,62,https://i.scdn.co/image/ab67616d0000b2733bcf586e8df6f8ef4a36ca3c,baby keem,rap,rap/hip hop
0SrskI3mHcu5MzKeZNv2f6,Human (Deluxe),OneRepublic,2021-08-27,16,68,https://i.scdn.co/image/ab67616d0000b2732e2889865b7b05955c1d3bcf,rock,rock,rock
3p89sh1IV385sHS85PHe8w,Big Grim Reaper,Big Scarr,2021-04-16,17,58,https://i.scdn.co/image/ab67616d0000b2735c0420016ba47de7663224f9,rap,rap,rap/hip hop
3SB9ntsoNwC4oUP6xM9DIN,Surrender,RÜFÜS DU SOL,2021-10-21,11,66,https://i.scdn.co/image/ab67616d0000b273f014b5a71d5e7b0a9ee64386,electronic,electronic,electronic
7jg09IJJXi1eigVLZja2hN,Felicilandia,Alvaro Diaz,2021-10-29,16,73,https://i.scdn.co/image/ab67616d0000b2734385062efd655ededc0d2caa,reggaeton,reggae,reggae
4JaYe7HIddzNaF3rUgJzHI,Sauce Boyz 2,Eladio Carrion,2021-12-02,22,73,https://i.scdn.co/image/ab67616d0000b27302b1465a8e6b21d3308c18f4,luar la l,latin,latin
7neQoxL2lAY27Xa7FMQj4y,VISIONLAND,YBN Nahmir,2021-03-26,20,60,https://i.scdn.co/image/ab67616d0000b273fa90e1a538352bc8382de43d,rap,rap,rap/hip hop
4LGYBcRsteiXjcPD4QQvxv,BORDER : CARNIVAL,ENHYPEN,2021-04-26,6,69,https://i.scdn.co/image/ab67616d0000b273714e56679ab196354e2e443e,kpop,pop,pop
1PuH88Md0tzB8UrnBfboJA,Mis Manos,Camilo,2021-03-04,11,73,https://i.scdn.co/image/ab67616d0000b273d7210e8d6986196b28d084ef,my top songs,pop,pop
0NzheutoSuzfMlENTnHTQl,Fever Dreams,BoyWithUke,2021-06-04,11,64,https://i.scdn.co/image/ab67616d0000b2733b57e2257933b78b7292de23,indie,indie,indie
3W2BTPUHJX51hweWPNRenv,Country Again (Side A),Thomas Rhett,2021-04-30,11,60,https://i.scdn.co/image/ab67616d0000b273bcd424e2d975ee2e79820ccf,country,country,country/folk
2VcF4A2T4tydYubNNcLiwb,TALEZ FROM THA STANK,99zed,2021-06-11,6,61,https://i.scdn.co/image/ab67616d0000b2732e3d13b7c94ffbe742c11112,hip hop,hip hop,rap/hip hop
0a0ftVkZr4K1QoOXcZF0V1,Songs & Demos 2015-2017,Memo Boy,2021-06-04,33,63,https://i.scdn.co/image/ab67616d0000b273fd062989b0b63b82f5949524,childish gamblingo,electronic,electronic
2npzGBEPDOfVLN8ajYm3pZ,Wars In A Wonderland,Neoni,2021-08-20,8,66,https://i.scdn.co/image/ab67616d0000b2735949fe5472d5ad4d30494569,electropop,pop,pop
7wHczdY0ek3FHnfVhk10om,The Lockdown Sessions,Elton John,2021-10-22,16,58,https://i.scdn.co/image/ab67616d0000b273523458c391fe8180a19a1069,rock,rock,rock
4QOjBDPM9AbaxFzV9khrca,Stevie Doesn't Wonder,Hotel Ugly,2021-12-07,1,61,https://i.scdn.co/image/ab67616d0000b273d35174d28aadcef2843c7d07,indie,indie,indie
7Jgwg8nxsehAXjIYYsdanE,Lens Flare,Lloyd Vaan,2021-10-29,8,64,https://i.scdn.co/image/ab67616d0000b2730b90136cf89eecf05ba81f9f,psychedelic,rock,rock
7bYichzvtYHdjF8HF69dyA,SOUR,Olivia Rodrigo,2021-05-21,11,63,https://i.scdn.co/image/ab67616d0000b273bdf5ed83a765fd10a97f08f1,pop,pop,pop
2phcfZd44niczjY0xybcS6,the highs.,mike.,2021-07-23,23,59,https://i.scdn.co/image/ab67616d0000b2734021df765e3ab3a966dfaaec,rap,rap,rap/hip hop
3C4JU2iVIEI5F8B59b7upA,Nocturnal Cozy Rain,Drip-Drop,2021-06-25,4,62,https://i.scdn.co/image/ab67616d0000b273fb7794ad1f438ee7d5f4d0e3,nature sounds,relaxed,relaxed
7gVVCqQnGgybY3OTdkJuKY,Blockchain,Money Man,2021-11-12,13,59,https://i.scdn.co/image/ab67616d0000b2730f5042e4c3fbf08924f33c95,rap,rap,rap/hip hop
7DAiPXN3HdbktwwFzQXqrZ,DELTARUNE Chapter 2 (Original Game Soundtrack),Toby Fox,2021-09-17,47,62,https://i.scdn.co/image/ab67616d0000b2734e48efe54e29fa5dc5e0a0d6,instrumental,relaxed,relaxed
0QnWm07An8WyO3eupjBDoP,"If This Isn’t Nice, I Don’t Know What Is",Still Woozy,2021-08-13,13,60,https://i.scdn.co/image/ab67616d0000b273178df9e236187d6f1e710f5f,indietronica,indie,indie
3tY6ZOPhcl9B5HVVhs7GkC,Attracted To You,PinkPantheress,2021-07-09,1,61,https://i.scdn.co/image/ab67616d0000b2734b92001006e5ad1946e86a84,indie,indie,indie
1ecaLnHZm8kr5Eu63Xw6UU,Baby,Mike Sherm,2021-10-14,1,57,https://i.scdn.co/image/ab67616d0000b2735aa3fbd7b52b0c7808f373f5,rap,rap,rap/hip hop
2JnZQM70jbT0J1Xq0qgl24,The Perfect Girl,Mareux,2021-12-08,1,65,https://i.scdn.co/image/ab67616d0000b2733d54a30e59638f60f56dd4e6,darkwave,indie,indie
6bPc9nUVS4Hk4M2RCGtjFi,Onward & Upward,Jervis Campbell,2021-10-01,12,59,https://i.scdn.co/image/ab67616d0000b2732eaa178f38d3fdf85aaf03e6,christian,religious,religious
6QYK9rRB1nJ1ZnhEiOKT1J,3:15 (Breathe),Russ,2021-05-21,1,64,https://i.scdn.co/image/ab67616d0000b27347912996054fec2a1ef78035,hip-hop,hip hop,rap/hip hop
2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),Kanye West,2021-11-14,32,63,https://i.scdn.co/image/ab67616d0000b273c5663e50de353981ed2b1a37,kanye west,rap,rap/hip hop
5P5GS8gNRQN0QjoEi3QdpG,Stack of Records,Larry Fleet,2021-09-24,14,59,https://i.scdn.co/image/ab67616d0000b2738e6430b47730379004c05fe1,country,country,country/folk
3o5Dz1PLFlYXplnsp5zZxh,Insane,Black Gryph0n,2021-06-11,1,65,https://i.scdn.co/image/ab67616d0000b273db593bc79e337cbcab12cf88,demonic,metal,metal
3o5Dz1PLFlYXplnsp5zZxh,Insane,Black Gryph0n,2021-06-11,1,65,https://i.scdn.co/image/ab67616d0000b273db593bc79e337cbcab12cf88,demonic,metal,metal
0JeyP8r2hBxYIoxXv11XiX,Future Nostalgia (The Moonlight Edition),Dua Lipa,2021-02-11,19,70,https://i.scdn.co/image/ab67616d0000b273ccdddb2e5349ea0608c3e016,pop,pop,pop
2erc2EZKdtXpObRw9FALik,Shottaz 4Eva,MO3,2021-04-09,12,57,https://i.scdn.co/image/ab67616d0000b27312d9e0eb53e981e0e2672240,king billionheir,r&b,r&b
2XtDT9YT729iLxWjuTMtrR,Batman,LPB Poody,2021-02-12,1,59,https://i.scdn.co/image/ab67616d0000b273eb05db2aafb810d71d918a55,florida,hip hop,rap/hip hop
63JLhZdWWlSldDCyScZ3wB,Ride the Cyclone: The Musical (World Premiere Cast Recording),Brooke Maxwell,2021-05-07,23,60,https://i.scdn.co/image/ab67616d0000b27343dc9cee9ed41afd182001ec,kids,kids,kids
