artist_name,artist_id,genres
LUNAX,7CLsFRcEkn0Amc9VlVOFwR,"['slap house', 'hypertechno']"
Leiva,5Hsv8dUHHOdnn72q4XIVz7,[]
Loredana Bertè,2XpUprTohaksHpVjUtTvlx,"['italian singer-songwriter', 'italo dance']"
Elodie,7GgpsUpkj3olseoaTY7TEY,[]
Sonu Nigam,1dVygo6tRFXC8CSWURQJq2,"['kannada pop', 'bollywood', 'sandalwood', 'hindi pop', 'desi', 'marathi pop']"
Alka Yagnik,3gBKY0y3dFFVRqicLnVZYz,"['bollywood', 'hindi pop', 'desi']"
LEE SEUNG YOON,6z4R3mCiiIiLgpicseyNkV,"['k-rock', 'k-ballad', 'soundtrack']"
Zeca Pagodinho,3qZ2n5keOAat1SoF6bHwmb,"['samba', 'pagode']"
Zouhair Bahaoui,0CaWnepnGfVPs8uNwOzav6,"['moroccan pop', 'raï', 'moroccan chaabi']"
Dr. Peacock,4RbUYWWjEBb4umwqakOEd3,"['frenchcore', 'hardcore', 'hardstyle', 'gabber', 'tekno', 'hardcore techno', 'speedcore']"
reezy,1ul8iLt2WnFe2UIyovjg7q,['german hip hop']
Alla Pugacheva,7lyhSLlB5fWJmU5eB6k84L,[]
Eliades Ochoa,0hXHTWhBUEpkyHJ0GnghEH,"['son cubano', 'bolero', 'latin jazz']"
Sarkodie,01DTVE3KmoPogPZaOvMqO8,"['hiplife', 'azonto', 'afrobeats', 'asakaa', 'afrobeat', 'afropop', 'highlife', 'afropiano']"
Lil Kesh,38XiDu0kK3Z5jdHUDqBzNT,"['afrobeats', 'afrobeat', 'afro adura', 'azonto', 'afropop', 'afropiano']"
Green Apelsin,4bAoPku7d3g1A0P2MpZGjN,[]
L-Gante,4YYxffPVDFe9XoqqbRW6Bq,"['rkt', 'turreo']"
Diogo Nogueira,57xRtfFlssbpntpRQOBodd,"['samba', 'pagode']"
SQWOZ BAB,5U2ISoieRzT6TaqiXumcXl,[]
Bensoul,09vo12hHajgG2cZzq0rGmE,"['gengetone', 'rumba congolaise', 'bongo flava', 'afro soul', 'afropop']"
Lynda,32iQCp9tclqO3C99hRpAUR,['latin pop']
Natte Visstick,5hUbXqyif2dZ3ArU1v9Rli,"['hard techno', 'techno', 'tekno', 'gabber', 'hardcore techno']"
Genezio,0PcU18DNfkn3pmbjy5yMFz,['pop urbaine']
C JAMM,2ZT3bnHPOdErwCLdP5aHqR,['k-rap']
Jorge Aragão,2cAooeeHKk2UvzUgIxpS0y,"['samba', 'pagode']"
Interplanetary Criminal,6uJ51uV5rYzu1MJkC4CceI,"['uk garage', 'breakbeat']"
MC Ryan SP,75i9GaW2MJUgt4BkdUnuUY,"['funk', 'funk consciente', 'brazilian funk', 'trap funk']"
Mayorkun,3DNCUaKdMZcMVJIS7yTskd,"['afrobeats', 'afrobeat', 'afropop', 'afropiano', 'hiplife', 'azonto', 'afroswing']"
Mahmoud Al Turky,1GVRoyErxhZGdvmOKGO7W7,['khaleeji']
Crystal Rock,7eehGkMnqCS6Hp7HJIXH9e,['slap house']
GSPD,1K21aU29xAqoKoqbFgpPUt,[]
Niphkeys,6vAWSq2hKcuItyByR5krQV,"['afro adura', 'afrobeats', 'afropiano', 'afrobeat', 'afropop']"
GREGO,4v4g6B3AmczdtPlNE4t39X,"['piseiro', 'forró', 'agronejo']"
Victor Leksell,6RJXSfbIkEMoCJ8GAg2dVO,[]
Aaliyah,0urTpYCsixqZwgNTkPJOJ4,['r&b']
Paula Abdul,4PpmBoqphQusNFsxuVKb6j,[]
Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,[]
Fiona Apple,3g2kUQ6tHLLbmkV7T4GPtL,"['art pop', 'chamber pop']"
Tori Amos,1KsASRNugxU85T0u6zSg32,"['singer-songwriter', 'art pop']"
Joan Armatrading,1bdAJUX6JPsnYHbTl5jbk6,['singer-songwriter']
Melissa Auf der Maur,1icaufOGQKlDwcb5vhYHkP,[]
Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,[]
Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,['christmas']
Cher,72OaDtakiy6yFqkt4TsiFt,[]
Céline Dion,4S9EykWXhStSc15wEx8QFK,['variété française']
Aretha Franklin,7nwUJBm0HE4ZxD3f5cy5ok,"['soul', 'motown', 'jazz blues']"
Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,[]
Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,['new jack swing']
Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,"['r&b', 'neo soul']"
Diana Ross,3MdG05syQeRYPPcClLaUGl,"['motown', 'disco']"
Shakira,0EmeFodog0BfCgMzAIvKQp,['latin pop']
Annie Lennox,5MspMQqdVbdwP6ax3GXqum,['synthpop']
Patti Smith,0vYkHhJ48Bs3jWcvZXvOrP,['proto-punk']
Joni Mitchell,5hW4L92KnC6dX9t7tYM4Ve,"['folk', 'singer-songwriter', 'folk rock']"
Norah Jones,2Kx7MNY7cI1ENniW7vT30N,[]
Erykah Badu,7IfculRW2WXyzNQ8djX8WX,"['neo soul', 'r&b']"
Ms. Lauryn Hill,2Mu5NfyYm8n5iTomuKAEHl,['neo soul']
Björk,7w29UYBi0qsHi5RTcv3lmA,"['art pop', 'trip hop']"
Brandy,05oH07COxkXKIMt6mIPRee,['r&b']
Kesha,6LqNN22kT3074XbTVUrhzX,[]
Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,"['progressive rock', 'psychedelic rock', 'classic rock', 'symphonic rock', 'art rock', 'rock']"
Madonna,6tbjWDEIzxoDsBA1FuhfPW,[]
Sia,5WUlDfRSoLAfcVSX1WnrxN,[]
Solange,2auiVi8sUZo17dLy1HwrTU,"['alternative r&b', 'neo soul']"
Saweetie,6cK3NBO6uP7hh0oyuVELFl,[]
Iggy Azalea,5yG7ZAZafVaAlMTeBybKAL,[]
Janelle Monáe,6ueGR6SWhUJfvEhqkvMsVs,['alternative r&b']
M.I.A.,0QJIPDAEDILuo8AIq3pMuU,[]
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,[]
Florence Welch,0IROOdQ2fQUcoaEPqt1Isg,[]
Nina Simone,7G1GBhoKtEPnP86X2PvEYO,"['vocal jazz', 'jazz blues', 'soul', 'soul jazz', 'jazz', 'blues']"
Robyn,6UE7nl9mha6s8z0wFQFIZ2,[]
JoJo,5xuNBZoM7z1Vv8IQ6uM0p6,[]
Ashanti,5rkVyNGXEgeUqKkB5ccK83,['r&b']
Jessie J,2gsggkzM5R49q6jpPvazou,[]
Tinashe,0NIIxcxNHmOoyBx03SfTCD,['alternative r&b']
Charli xcx,25uiPmTg16RbhZWAqwLBy5,"['hyperpop', 'art pop']"
Demi Lovato,6S2OmqARrzebs0tKUEyXyp,[]
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,[]
Lucy Dacus,07D1Bjaof0NFlU32KXiqUP,[]
Snail Mail,4QkSD9TRUnMtI8Fq1jXJJe,['indie']
Arlo Parks,4kIwETcbpuFgRukE8o7Opx,[]
Victoria Monét,63XBtGSEZINSyXylZxEUbv,['alternative r&b']
Jazmine Sullivan,7gSjFKpVmDgC2MMsnN8CYq,"['r&b', 'neo soul']"
Sabrina Claudio,30DhU7BDmF4PH0JVhu8ZRg,[]
ROSALÍA,7ltDVBr6mKbRvohxheJ9h1,['latin']
NATHY PELUSO,3VHAySZQPlfGlNLslzXYpN,['latin hip hop']
Original Koffee,1gWjcmBsveEYMxOZ0VRi32,"['dancehall', 'afrobeats', 'reggae', 'afrobeat']"
Aya Nakamura,7IlRNXHjoOCgEAWN5qYksg,['pop urbaine']
Angèle,3QVolfxko2UyCOtexhVTli,"['french pop', 'variété française', 'chanson', 'french indie pop']"
Zaz,1mbgj8ERPs8lWi7t5cYrdy,"['chanson', 'french pop', 'french jazz']"
Lorde,163tK9Wjr9P9DmM0AVK7lm,[]
FKA twigs,6nB0iY1cjSY1KyhYyuIIKH,"['art pop', 'alternative r&b']"
BANKS,2xe8IXgCTpwHE3eA9hTs4n,[]
Bat For Lashes,6l77PmL5iuEEcYjGl8K6s7,"['art pop', 'dream pop']"
Natalie Imbruglia,0dlOr0VIysztGWvU1dpjmP,[]
Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,[]
Alanis Morissette,6ogn9necmbUdCppmNnGOdi,[]
Tove Lo,4NHQUGzhtTLFvgF5SZesLK,[]
Kate Bush,1aSxMhuvixZ8h9dK9jIDwL,"['art pop', 'baroque pop', 'art rock']"
Tracey Thorn,7xFnmid57ZE6iWEXdEXO3b,[]
Debbie Harry,7FxMjqH6DH056sdsstGeVl,[]
Courtney Love,4vI0xGbQl2cMnMiagUEBOj,['grunge']
Dolores O'Riordan,55s643XPig11NyYM8do64C,[]
Nico,7aoPEmDqTOwgUMm07WrObD,[]
PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,"['art pop', 'singer-songwriter']"
Hope Sandoval,7zS53Xa6sVgfoh00kckgyV,[]
Feist,6CWTBjOJK75cTE8Xv8u1kj,['chamber pop']
Michelle Branch,5rScKX1Sh1U67meeUyTGwk,[]
Vanessa Carlton,5ILrArfIV0tMURcHJN8Q07,[]
Jewel,6FbDoZnMBTdhhhLuJBOOqP,[]
LeAnn Rimes,2d3VHzlOEwXvmBdS4pzOPL,[]
Faith Hill,25NQNriVT2YbSW80ILRWJa,['country']
Kacey Musgraves,70kkdajctXSbqSMJbQO424,[]
Carrie Underwood,4xFUf1FHVy696Q1JQZMTRj,['country']
Reba McEntire,02rd0anEWfMtF7iMku9uor,['country']
Trisha Yearwood,3XlIhgydjvC4EniPFZT20j,['country']
Miranda Lambert,66lH4jAE7pqPlOlzUKbwA0,['country']
Martina McBride,3P33qFNGBVXl86yQYWspFj,['country']
Sara Evans,7qvsLYsYP0MHD7jkdv6DAG,"['country', 'christian country']"
Shania Twain,5e4Dhzv426EvQe3aDb64jL,['country']
Bonnie Raitt,4KDyYWR7IpxZ7xrdYbKrqY,['blues']
Pat Benatar,43mhFhQ4JAknA7Ik1bOZuV,['album rock']
Stevie Nicks,7crPfGd2k81ekOoSqQKWWz,[]
Linda Ronstadt,1sXbwvCQLGZnaH0Jp2HTVc,"['country rock', 'mariachi']"
Joan Jett & the Blackhearts,1Fmb52lZ6Jv7FMWXXTPO3K,['rock']
Cyndi Lauper,2BTZIqw0ntH9MvilQ3ewNY,[]
Belinda Carlisle,7xkAwz0bQTGDSbkofyQt3U,[]
Susanna Hoffs,2Sc4ukCRllIu02LZfHF0RL,['power pop']
Kim Deal,4JzQKxgdLmyqbplHxVL8xY,[]
Corin Tucker Band,6IvVPfDsjtFwxwFzybIbWC,[]
Kathleen Hanna,0NXQFDQVqS7ffqT8yLKUAM,[]
Kim Gordon,3n8qeKQViV1waeCzZmS4Tx,['noise rock']
Jenny Lewis,5cMVRrisBpDkXCVG48epED,[]
Sharon Van Etten,2wJ4vsxWd7df7dRU4KcoDe,[]
Cat Power,6G7OerKc3eBO9sVkRNopFC,"['slowcore', 'singer-songwriter']"
Julien Baker,12zbUHbPHL5DGuJtiUfsip,[]
St. Vincent,7bcbShaqKdcyjnmv4Ix8j6,['art pop']
Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,['singer-songwriter']
Lucinda Williams,60ht0hWRy1yjUDfNsLuHuP,"['alt country', 'americana', 'singer-songwriter', 'folk']"
Emmylou Harris,5s6TJEuHTr9GR894wc6VfP,"['country rock', 'americana', 'folk', 'alt country', 'bluegrass']"
Brandi Carlile,2sG4zTOLvjKG1PSoOyf5Ej,"['folk', 'americana']"
Allison Russell,3JBmecDGXTll46ygrnGTM6,['folk']
Rhiannon Giddens,1EI0NtLHoh9KBziYCeN1vM,"['folk', 'americana']"
Sandy Denny,1kYd37riIExqdm9g0juqGJ,"['folk rock', 'folk']"
Laura Marling,7B2edU3Q7btJoNsoHCNohM,"['singer-songwriter', 'chamber pop', 'folk', 'indie folk']"
Joan Baez,1EevBGfUh3RSQSGpluxgBm,"['folk', 'folk rock', 'singer-songwriter']"
Judy Collins,5yzE49FicYiSxN61oaxkNn,"['folk', 'folk rock']"
Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,['adult standards']
Linda Perry,5tfiJ40SRxluWNgA6ruvSo,[]
Neneh Cherry,3JxCEqL9zjKnDJgUhRuRJD,[]
Lisa Lisa & Cult Jam,1vgjN6nIPNKiiQGE9PtzTT,"['freestyle', 'funk melody']"
Coko,5tdfMErqfwoDib2Pq3n2z5,"['gospel', 'gospel r&b']"
Monica,6nzxy2wXs6tLgzEtqOkEi2,['r&b']
Tamar Braxton,1MT1Wz4G9Z9EVOg4L5zZMS,['r&b']
Toni Braxton,3X458ddYA2YcVWuVIGGOYe,['r&b']
Tamia,0le01dl1WllSHhjEXRl4in,['r&b']
Deborah Cox,601893mmW5hl1FBOykWZHG,[]
Angie Stone,2hWr3AjjKOCVmWcwvuT4uM,"['neo soul', 'soul']"
Kelly Rowland,3AuMNF8rQAKOzjYppFNAoB,[]
Michelle Williams,6t7nbFAc2dUa7oNu7kBOui,"['gospel', 'gospel r&b']"
Fantasia,7xAcVHPiirnUqfdqo0USb1,['r&b']
Jennifer Hudson,35GL8Cu2GKTcHzKGi75xl5,[]
Corinne Bailey Rae,29WzbAQtDnBJF09es0uddn,[]
Nao,7aFTOGFDEqDtJUCziLVsVC,['alternative r&b']
India.Arie,7Gf3LSwa5hh8Cjo60WhVjC,['neo soul']
Yuna,3kHVioJpVxlazAAKQ64pC1,"['malay', 'malaysian pop']"
Hikaru Utada,7lbSsjYACZHn1MSDXPxNF2,"['j-pop', 'j-r&b', 'anime']"
BoA,4muJrGMndyYWqZtfk8OWy4,"['k-pop', 'j-pop', 'j-r&b']"
IU,3HqSLMAZ3g3d5poNaI7GOU,"['k-pop', 'k-ballad']"
CL,0tzSBCPJZmHTdOA3ZV2mN3,"['k-pop', 'k-rap']"
SUNMI,6MoXcK2GyGg7FIyxPU5yW6,['k-pop']
Heize,5dCvSnVduaFleCnyy98JMo,"['k-ballad', 'k-pop']"
Jessie Murph,2yLzlEFtIS0Q9UkyBZdQA7,[]
TAEYEON,3qNVuliS40BLgXGxhdBdqu,"['k-pop', 'k-ballad']"
HyunA,3UwlejyX2b458azZ7eCnHb,['k-pop']
LISA,5L1lO4eRHmJ7a0Q6csE5cT,['k-pop']
JISOO,6UZ0ba50XreR4TM8u322gs,['k-pop']
JENNIE,250b0Wlc5Vk0CoUsaCY84M,['k-pop']
ROSÉ,3eVa5w3URK5duf6eyVDbu9,['k-pop']
